33.6118,1.6000,4.20,6.96
35.7651,1.6000,4.20,7.11
37.8884,1.6000,4.20,7.23
39.9089,1.6000,4.20,7.32
42.0613,1.6000,4.20,7.40
44.3542,1.6000,4.20,7.47
46.7974,1.6000,4.20,7.52
49.4012,1.6000,4.20,7.54
0.0000,1.6000,4.40,0.00
0.2513,1.6000,4.40,0.13
0.5153,1.6000,4.40,0.27
0.7928,1.6000,4.40,0.41
1.0845,1.6000,4.40,0.55
1.3913,1.6000,4.40,0.70
1.7143,1.6000,4.40,0.85
2.0543,1.6000,4.40,1.01
2.4124,1.6000,4.40,1.17
2.7898,1.6000,4.40,1.33
3.1877,1.6000,4.40,1.50
3.6072,1.6000,4.40,1.67
4.0498,1.6000,4.40,1.84
4.5169,1.6000,4.40,2.02
5.0099,1.6000,4.40,2.21
5.5307,1.6000,4.40,2.40
6.0808,1.6000,4.40,2.59
6.6621,1.6000,4.40,2.79
7.2767,1.6000,4.40,2.99
7.9267,1.6000,4.40,3.20
8.6143,1.6000,4.40,3.41
9.3419,1.6000,4.40,3.62
10.1122,1.6000,4.40,3.85
10.9280,1.6000,4.40,4.07
11.7922,1.6000,4.40,4.30
12.7080,1.6000,4.40,4.53
13.6789,1.6000,4.40,4.77
